Date,Open,High,Low,Close,Adj Close,Volume
2008-12-24,99.440002,100.0,94.199997,98.41999799999999,72.491264,13548740.0
2008-12-26,99.5,101.989998,96.599998,97.279999,71.651604,8388570.0
2008-12-29,95.639999,101.0,95.599998,100.235001,73.82811,13030290.0
2008-12-30,99.904999,103.43,99.529999,101.900002,75.054451,18855380.0
2008-12-31,103.199997,103.199997,98.845001,99.834999,73.533493,10393370.0
2009-01-02,102.0,103.199997,100.32,101.565002,74.807724,10468520.0
2009-01-05,103.0,104.949997,102.805,104.410004,76.90320600000001,10059080.0
2009-01-06,104.415001,111.300003,103.400002,110.040001,81.04998,18289930.0
2009-01-07,111.5,112.525002,99.599998,100.925003,74.336327,37782380.0
2009-01-09,100.0,105.699997,97.5,101.75,74.943985,21413570.0
2009-01-12,101.199997,102.199997,99.0,100.370003,73.927551,18056570.0
2009-01-13,100.0,101.199997,97.510002,98.885002,72.833763,12528110.0
2009-01-14,104.470001,104.470001,96.690002,97.754997,72.00147199999999,28325170.0
2009-01-15,96.0,96.0,90.70500200000001,92.480003,68.11616500000001,29247490.0
2009-01-16,93.800003,94.45500200000001,92.220001,93.754997,69.05526,7808800.0
2009-01-19,94.900002,95.449997,93.150002,94.110001,69.31675,10148450.0
2009-01-20,92.5,92.5,90.199997,91.245003,67.206528,8011110.0
2009-01-21,90.68,90.68,88.0,88.945,65.51245899999999,19760400.0
2009-01-22,90.0,91.699997,88.199997,90.050003,66.326347,16299600.0
2009-01-23,89.260002,91.129997,86.510002,87.245003,64.260323,15929700.0
